Tidpunkt;Datum;Tid;Latency;Down;Up;Node
2021-05-12 18:00;2021-05-12;18:00:01;87,855;2,95623;2,09094;svl40786ee44
2021-05-12 18:10;2021-05-12;18:10:01;62,5529;1,04591;0,80629;svl208d5e3ef
2021-05-12 18:20;2021-05-12;18:20:01;82,2502;2,40988;1,24808;svl4077e77d4
2021-05-12 18:30;2021-05-12;18:30:01;27,4094;2,45909;2,24754;sth4031c5f7a
2021-05-12 18:40;2021-05-12;18:40:01;29,8301;0,764394;0,824952;sth4032c46f4
2021-05-12 18:50;2021-05-12;18:50:01;24,2729;2,66804;2,36357;sth204cf2bcb
2021-05-12 19:00;2021-05-12;19:00:01;29,9262;3,8241;2,06094;sth2040a7ff8
2021-05-12 19:10;2021-05-12;19:10:01;49,8527;0,49791;1,12284;sth403ea3fff
2021-05-12 19:20;2021-05-12;19:20:01;34,284;2,76188;1,30877;sth204cbbff0
2021-05-12 19:30;2021-05-12;19:30:01;43,4102;2,60356;1,71837;sth403cf2734
2021-05-12 19:40;2021-05-12;19:40:01;24,1301;2,14174;1,36198;sth403ca194d
2021-05-12 19:50;2021-05-12;19:50:01;38,1436;2,42096;1,99071;sth204a20f15
2021-05-12 20:00;2021-05-12;20:00:01;96,2664;1,02686;1,90343;sth2041243b4
2021-05-12 20:10;2021-05-12;20:10:01;22,9543;1,46992;2,36902;sth403e02c30
2021-05-12 20:20;2021-05-12;20:20:01;28,9484;1,65717;1,83097;sth2040a98e5
2021-05-12 20:30;2021-05-12;20:30:01;41,1738;1,45587;2,03252;sth403a7f695
2021-05-12 20:40;2021-05-12;20:40:01;82,0098;0,62141;0,923052;sth403004e91
2021-05-12 20:50;2021-05-12;20:50:01;172,459;0,753042;1,28147;sth40379d580
2021-05-12 21:00;2021-05-12;21:00:01;185,131;0,482455;0,621075;sth204363af7
2021-05-12 21:10;2021-05-12;21:10:01;82,3182;0,895504;1,74753;sth2042d6f82
2021-05-12 21:20;2021-05-12;21:20:01;92,5728;0,861546;2,46754;sth4034c9611
2021-05-12 21:30;2021-05-12;21:30:01;126,248;0,957641;1,54234;sth20422327e
2021-05-12 21:40;2021-05-12;21:40:01;65,734;1,69564;2,83586;sth403825c05
2021-05-12 21:50;2021-05-12;21:50:01;28,2636;3,19271;2,3428;sth2044ccbc5
2021-05-12 22:00;2021-05-12;22:00:01;25,6197;1,57371;2,27216;sth40385cda2
2021-05-12 22:10;2021-05-12;22:10:01;31,254;1,54466;1,11702;sth4039f8b22
2021-05-12 22:20;2021-05-12;22:20:01;32,2295;2,25352;2,48853;sth4035c56e5
2021-05-12 22:30;2021-05-12;22:30:01;26,5683;2,89473;1,27987;sth204e38056
2021-05-12 22:40;2021-05-12;22:40:01;24,8547;4,02219;2,76649;sth2042c63ed
2021-05-12 22:50;2021-05-12;22:50:01;28,9636;6,38413;2,98776;sth40353c92f
2021-05-12 23:00;2021-05-12;23:00:01;27,9872;3,38296;2,23471;sth204d473a8
2021-05-12 23:10;2021-05-12;23:10:01;25,1987;9,65904;3,07989;sth2040d95ab
2021-05-12 23:20;2021-05-12;23:20:01;26,421;1,00297;2,05034;sth40358bb14
2021-05-12 23:30;2021-05-12;23:30:01;32,9722;4,34398;2,23136;sth204a4f3a2
2021-05-12 23:40;2021-05-12;23:40:01;28,1273;1,14599;2,08269;sth4039283c2
2021-05-12 23:50;2021-05-12;23:50:01;25,9484;2,83482;2,51391;sth403b132aa
;2021-05-12 Average;;;3,894485306;;
2021-05-13 00:00;2021-05-13;00:00:02;168,001;5,80978;3,18102;sth2042f380d
2021-05-13 00:10;2021-05-13;00:10:01;26,6263;4,52093;2,19429;sth204a7740f
2021-05-13 00:20;2021-05-13;00:20:02;40,3882;2,13976;2,15087;sth204765ba4
2021-05-13 00:30;2021-05-13;00:30:01;27,8266;8,50798;3,36756;sth20446d786
2021-05-13 00:40;2021-05-13;00:40:01;27,9733;3,76741;2,52144;sth40313b474
2021-05-13 00:50;2021-05-13;00:50:01;24,807;6,05121;2,71385;sth403cf85c2
2021-05-13 01:00;2021-05-13;01:00:01;27,7016;6,32069;2,49476;sth2043c2cbe
2021-05-13 01:10;2021-05-13;01:10:01;34,2821;6,2642;2,06496;sth204180113
2021-05-13 01:20;2021-05-13;01:20:01;28,2888;10,3114;4,12034;sth403b40cff
2021-05-13 01:30;2021-05-13;01:30:01;36,2466;5,89109;2,26094;sth403804d48
2021-05-13 01:40;2021-05-13;01:40:01;31,1323;3,28394;2,24774;sth204621c2e
2021-05-13 01:50;2021-05-13;01:50:01;34,2549;4,14439;2,47873;sth4033036a4
2021-05-13 02:00;2021-05-13;02:00:01;25,1578;7,91685;3,65866;sth20488136c
2021-05-13 02:10;2021-05-13;02:10:01;29,6646;4,68329;2,12904;sth40344bb72
2021-05-13 02:20;2021-05-13;02:20:01;35,9352;5,41844;2,66207;sth20489e0f6
2021-05-13 02:30;2021-05-13;02:30:01;31,9374;6,52449;3,71697;sth204c160e1
2021-05-13 02:40;2021-05-13;02:40:01;34,8473;2,01486;1,95031;sth20494951d
2021-05-13 02:50;2021-05-13;02:50:01;26,1561;6,15828;2,86063;sth403e84e3d
2021-05-13 03:00;2021-05-13;03:00:01;28,8109;6,64033;2,73089;sth204e16792
2021-05-13 03:10;2021-05-13;03:10:01;30,5254;3,29565;2,39355;sth204ab781a
2021-05-13 03:20;2021-05-13;03:20:01;32,0164;6,20252;3,46812;sth204d1abce
2021-05-13 03:30;2021-05-13;03:30:01;29,3961;2,79853;2,08926;sth40311a8e2
2021-05-13 03:40;2021-05-13;03:40:01;26,4039;3,84015;2,17358;sth403e15821
2021-05-13 03:50;2021-05-13;03:50:01;25,8289;6,2322;2,97985;sth403b6060c
2021-05-13 04:00;2021-05-13;04:00:01;29,5537;4,2596;3,65433;sth403cbad3a
2021-05-13 04:10;2021-05-13;04:10:01;27,7028;6,91052;2,60016;sth204246f72
2021-05-13 04:20;2021-05-13;04:20:01;28,2176;5,43344;1,81534;sth2041f43a5
2021-05-13 04:30;2021-05-13;04:30:01;36,1038;3,86227;2,29237;sth403ad0703
2021-05-13 04:40;2021-05-13;04:40:01;24,8425;9,20738;3,05603;sth204b6f326
2021-05-13 04:50;2021-05-13;04:50:01;24,4096;7,6417;2,91652;sth4030cf65f
2021-05-13 05:00;2021-05-13;05:00:01;25,4216;8,37878;3,51657;sth4030fa382
2021-05-13 05:10;2021-05-13;05:10:01;29,4019;2,76625;2,35235;sth403fa96ba
2021-05-13 05:20;2021-05-13;05:20:01;25,3778;5,53825;2,88632;sth4037bfe53
2021-05-13 05:30;2021-05-13;05:30:01;27,0016;11,2454;3,44;sth403d444fb
2021-05-13 05:40;2021-05-13;05:40:01;29,1343;1,60807;1,65379;sth403cc34bd
2021-05-13 05:50;2021-05-13;05:50:01;27,6612;9,9776;3,55883;sth4033c784a
2021-05-13 06:00;2021-05-13;06:00:01;33,42;4,44378;3,02908;sth20400b2c9
2021-05-13 06:10;2021-05-13;06:10:01;44,8507;1,65696;1,72633;sth4039353f1
2021-05-13 06:20;2021-05-13;06:20:01;52,1168;1,22083;2,90329;sth204ced893
2021-05-13 06:30;2021-05-13;06:30:01;33,1502;4,78674;2,76029;sth2041f937c
2021-05-13 06:40;2021-05-13;06:40:01;23,3726;4,59317;2,51723;sth4033a85c2
2021-05-13 06:50;2021-05-13;06:50:01;41,1205;5,91283;1,92185;sth204bca97b
2021-05-13 07:00;2021-05-13;07:00:01;47,9593;3,51782;2,64886;sth403e59d3f
2021-05-13 07:10;2021-05-13;07:10:01;56,1342;1,79636;2,37525;sth2047dd43b
2021-05-13 07:20;2021-05-13;07:20:01;59,4437;1,75709;1,43111;sth4030c0a64
2021-05-13 07:30;2021-05-13;07:30:01;53,9581;5,85686;1,67239;sth403288646
2021-05-13 07:40;2021-05-13;07:40:01;65,9775;2,09413;1,47827;sth4030ef041
2021-05-13 07:50;2021-05-13;07:50:01;36,5457;4,49719;1,53926;sth204790e73
2021-05-13 08:00;2021-05-13;08:00:01;23,7374;6,97229;2,1307;sth2044422d8
2021-05-13 08:10;2021-05-13;08:10:01;26,8722;3,09743;1,75579;sth4033bc6bc
2021-05-13 08:20;2021-05-13;08:20:01;29,9709;1,27348;2,15682;sth204b3d133
2021-05-13 08:30;2021-05-13;08:30:01;28,8667;2,81133;2,34868;sth4030494ff
2021-05-13 08:40;2021-05-13;08:40:01;26,8352;2,55449;1,51321;sth403281a67
2021-05-13 08:50;2021-05-13;08:50:01;52,809;1,00527;1,7966;sth20454d8ac
2021-05-13 09:00;2021-05-13;09:00:01;43,3987;0,758354;1,69368;sth403b17cb5
2021-05-13 09:10;2021-05-13;09:10:01;35,9717;2,30114;1,46024;sth4031b689e
2021-05-13 09:20;2021-05-13;09:20:01;28,7323;0,890165;1,58795;sth204dabc5f
2021-05-13 09:30;2021-05-13;09:30:02;50,424;1,12229;2,03827;sth20461cd38
2021-05-13 09:40;2021-05-13;09:40:01;68,9718;1,42627;1,71649;sth403d994b2
2021-05-13 09:50;2021-05-13;09:50:01;22,4196;2,98994;1,8272;sth403fe3a27
2021-05-13 10:00;2021-05-13;10:00:01;27,8707;3,37668;1,37946;sth4030e7c64
2021-05-13 10:10;2021-05-13;10:10:01;29,5627;3,50038;2,27912;sth2043123d7
2021-05-13 10:20;2021-05-13;10:20:01;27,9398;2,14605;3,72316;sth204f370f1
2021-05-13 10:30;2021-05-13;10:30:01;27,3569;2,20726;2,47624;sth204e2766c
2021-05-13 10:40;2021-05-13;10:40:01;29,2922;5,88443;1,83257;sth204828dc6
2021-05-13 10:50;2021-05-13;10:50:01;35,8688;4,54638;3,07427;sth2043b18e4
2021-05-13 11:00;2021-05-13;11:00:01;29,1264;2,35139;0,9616;sth403963f48
2021-05-13 11:10;2021-05-13;11:10:01;22,4351;3,44845;2,97267;sth403c7d571
2021-05-13 11:20;2021-05-13;11:20:01;29,9854;3,91032;1,8091;sth2043528a4
2021-05-13 11:30;2021-05-13;11:30:01;29,9472;3,95447;2,4236;sth204cd5fb8
2021-05-13 11:40;2021-05-13;11:40:01;28,2067;3,706;2,54012;sth204ba68a2
2021-05-13 11:50;2021-05-13;11:50:01;35,8672;1,75949;1,59481;sth2046c87df
2021-05-13 12:00;2021-05-13;12:00:01;55,7123;0,991512;2,10848;sth403232ea1
2021-05-13 12:10;2021-05-13;12:10:01;24,9753;5,34816;3,69165;sth20495436d
2021-05-13 12:20;2021-05-13;12:20:01;27,0988;2,27129;2,40735;sth40353f71b
2021-05-13 12:30;2021-05-13;12:30:01;28,2443;3,43709;3,09218;sth204dfa369
2021-05-13 12:40;2021-05-13;12:40:01;25,3872;2,54154;2,23247;sth20425c0d6
2021-05-13 12:50;2021-05-13;12:50:01;22,8356;1,63943;3,55872;sth403407ac8
2021-05-13 13:00;2021-05-13;13:00:01;26,9345;5,96059;3,13513;sth4033cd486
2021-05-13 13:10;2021-05-13;13:10:01;36,6542;3,12436;1,77784;sth204c95d66
2021-05-13 13:20;2021-05-13;13:20:01;30,8707;3,11524;1,95775;sth2048516eb
2021-05-13 13:30;2021-05-13;13:30:01;35,4688;1,29849;2,20159;sth2044a9713
2021-05-13 13:40;2021-05-13;13:40:01;28,7599;3,95166;3,22859;sth2044f592e
2021-05-13 13:50;2021-05-13;13:50:01;24,6977;1,73274;2,13147;sth204b52397
2021-05-13 14:00;2021-05-13;14:00:01;150,758;2,07103;3,03041;sth204083635
2021-05-13 14:10;2021-05-13;14:10:01;27,1164;7,30721;3,51967;sth4037656e9
2021-05-13 14:20;2021-05-13;14:20:01;39,9471;2,33564;1,34137;sth204632735
2021-05-13 14:30;2021-05-13;14:30:01;29,6798;7,64103;3,8066;sth403fcc5dd
2021-05-13 14:40;2021-05-13;14:40:01;47,7798;1,92248;2,71553;sth204f4cd1d
2021-05-13 14:50;2021-05-13;14:50:01;38,794;8,23974;2,33096;sth2042b5bfb
2021-05-13 15:00;2021-05-13;15:00:01;29,9937;2,31477;2,7625;sth4030ace9f
2021-05-13 15:10;2021-05-13;15:10:01;28,8628;3,29048;2,03;sth40328f5a5
2021-05-13 15:20;2021-05-13;15:20:01;30,1488;0,910104;1,79858;sth204250f59
2021-05-13 15:30;2021-05-13;15:30:01;444,604;2,46507;0,466734;sth204492acb
2021-05-13 15:40;2021-05-13;15:40:01;26,1331;5,39673;3,21028;sth403aaa2cf
2021-05-13 15:50;2021-05-13;15:50:01;31,3559;1,59038;1,85218;sth403b61fea
2021-05-13 16:00;2021-05-13;16:00:01;514,001;2,47097;0,372713;sth2042a028d
2021-05-13 16:10;2021-05-13;16:10:01;34,3976;2,07326;2,19938;sth204b8f059
2021-05-13 16:20;2021-05-13;16:20:01;27,9964;4,02849;1,91124;sth204709a21
2021-05-13 16:30;2021-05-13;16:30:01;449,238;0,844167;0,263145;sth204e96de4
2021-05-13 16:40;2021-05-13;16:40:01;265,403;4,93833;0,662611;sth2049c2478
2021-05-13 16:50;2021-05-13;16:50:01;407,413;1,07284;0,570816;sth403867636
2021-05-13 17:00;2021-05-13;17:00:01;350,42;1,68569;0,575914;sth40363baae
2021-05-13 17:10;2021-05-13;17:10:01;67,5497;1,89745;1,68519;sth204629f15
2021-05-13 17:20;2021-05-13;17:20:01;30,2922;3,5305;1,76497;sth40302346f
2021-05-13 17:30;2021-05-13;17:30:01;38,5725;3,46853;2,86133;sth403389987
2021-05-13 17:40;2021-05-13;17:40:01;26,959;3,6833;1,97049;sth403fe83c3
2021-05-13 17:50;2021-05-13;17:50:01;31,8545;1,4678;2,20473;sth20454052b
2021-05-13 18:00;2021-05-13;18:00:01;31,4077;2,43818;2,42825;sth40332a748
2021-05-13 18:10;2021-05-13;18:10:01;28,8722;1,99885;1,93792;sth40371bffc
2021-05-13 18:20;2021-05-13;18:20:01;27,8581;1,73617;1,95465;sth4039703f6
2021-05-13 18:30;2021-05-13;18:30:01;37,3425;1,9466;2,41924;sth20aecc6a0
2021-05-13 18:40;2021-05-13;18:40:01;28,3902;3,2162;2,36063;sth20aec868f
2021-05-13 18:50;2021-05-13;18:50:01;39,5162;2,02213;1,81559;sth20aa3bcf0
2021-05-13 19:00;2021-05-13;19:00:01;54,2498;1,61921;1,80279;sth20a297b23
2021-05-13 19:10;2021-05-13;19:10:01;1000;0,0709575;0,136156;sth20a3caeb0
2021-05-13 19:20;2021-05-13;19:20:01;727,072;0,0944627;0,119046;sth40331c77b
2021-05-13 19:30;2021-05-13;19:30:01;36,5693;1,18733;0,32666;sth20a622566
2021-05-13 19:40;2021-05-13;19:40:01;29,276;2,17287;1,79208;sth403c703dc
2021-05-13 19:50;2021-05-13;19:50:01;1000;0;0;no_support_ID
2021-05-13 20:00;2021-05-13;20:00:02;1000;0;0;no_support_ID
2021-05-13 20:10;2021-05-13;20:10:01;1000;0;0;no_support_ID
2021-05-13 20:20;2021-05-13;20:20:01;29,5454;1,40621;1,87653;gbg2044f72db
2021-05-13 20:30;2021-05-13;20:30:01;563,926;2,4078;1,13806;gbg204b78320
2021-05-13 20:40;2021-05-13;20:40:01;614,179;0,167597;0,155651;gbg20435d70e
2021-05-13 20:50;2021-05-13;20:50:01;165,742;0,486731;0,346059;gbg204bc03c6
2021-05-13 21:00;2021-05-13;21:00:01;801,434;0,455375;0,363474;gbg204e3751f
2021-05-13 21:10;2021-05-13;21:10:01;716,396;1,06523;0,280449;gbg204c771bb
2021-05-13 21:20;2021-05-13;21:20:01;81,3597;2,18806;1,47778;gbg202fcccda
2021-05-13 21:30;2021-05-13;21:30:01;451,316;1,00059;0,986413;gbg202098d59
2021-05-13 21:40;2021-05-13;21:40:01;46,1705;2,0169;1,62858;sth202ceb97a
2021-05-13 21:50;2021-05-13;21:50:01;890,511;0,632629;0,283293;sth40b44b570
2021-05-13 22:00;2021-05-13;22:00:01;99,7082;0,833912;1,65499;sth202d7e7bd
2021-05-13 22:10;2021-05-13;22:10:01;154,176;1,41469;1,44259;sth207c43e5c
2021-05-13 22:20;2021-05-13;22:20:01;27,4041;2,25595;1,39362;sth4051461aa
2021-05-13 22:30;2021-05-13;22:30:01;100,987;3,34287;1,71736;sth2071827d7
2021-05-13 22:40;2021-05-13;22:40:02;590,728;1,54824;0,270587;sth407c1af6a
2021-05-13 22:50;2021-05-13;22:50:01;46,9992;2,98412;1,83026;sth4077abbb0
2021-05-13 23:00;2021-05-13;23:00:01;47,98;7,72201;2,24387;sth407b7410b
2021-05-13 23:10;2021-05-13;23:10:01;29,7193;5,65247;2,23323;sth204126081
2021-05-13 23:20;2021-05-13;23:20:01;27,4109;6,04977;2,24635;sth402e34dcb
2021-05-13 23:30;2021-05-13;23:30:01;23,287;8,6365;2,96244;sth40269ca6a
2021-05-13 23:40;2021-05-13;23:40:01;29,1489;10,6741;2,98268;sth204149adc
2021-05-13 23:50;2021-05-13;23:50:01;522,531;2,74827;0,309215;sth402e4c68e
;2021-05-13 Average;;;3,555182057;;
2021-05-14 00:00;2021-05-14;00:00:01;28,3773;3,07143;1,71668;sth402794d70
2021-05-14 00:10;2021-05-14;00:10:02;55,7004;4,03356;1,91478;sth2041c6ecb
2021-05-14 00:20;2021-05-14;00:20:01;31,6909;3,2937;1,37569;sth204920dd5
2021-05-14 00:30;2021-05-14;00:30:01;35,6707;6,32721;2,08969;sth204fbc5d1
2021-05-14 00:40;2021-05-14;00:40:01;31,6441;6,48975;2,47518;sth402d6f85a
2021-05-14 00:50;2021-05-14;00:50:01;29,1485;6,86772;2,07427;sth204c2babe
2021-05-14 01:00;2021-05-14;01:00:01;593,733;1,57441;0,473747;sth20462768e
2021-05-14 01:10;2021-05-14;01:10:01;26,8298;10,4928;2,89988;sth402c96680
2021-05-14 01:20;2021-05-14;01:20:01;27,9598;6,58361;1,94558;sth4021c86a0
2021-05-14 01:30;2021-05-14;01:30:01;24,1234;7,99292;2,83353;sth402353edd
2021-05-14 01:40;2021-05-14;01:40:01;27,9846;5,85497;2,07412;sth2048ce9a9
2021-05-14 01:50;2021-05-14;01:50:01;30,1141;8,68819;1,89434;sth204fda0fc
2021-05-14 02:00;2021-05-14;02:00:01;30,2449;6,28567;1,83104;sth4028b3074
2021-05-14 02:10;2021-05-14;02:10:01;607,319;1,48425;0,299268;sth402f58c3f
2021-05-14 02:20;2021-05-14;02:20:01;42,2546;3,45473;1,71269;sth402d4a1e7
2021-05-14 02:30;2021-05-14;02:30:01;27,6849;2,99198;1,45818;sth4022f2d36
2021-05-14 02:40;2021-05-14;02:40:01;25,1372;7,95695;2,62253;sth40208ca16
2021-05-14 02:50;2021-05-14;02:50:01;35,9933;10,0374;2,97139;sth402a6b450
2021-05-14 03:00;2021-05-14;03:00:01;39,5932;4,73127;1,80881;sth204b63ed8
2021-05-14 03:10;2021-05-14;03:10:01;28,006;10,8681;2,87731;sth4025f7af5
2021-05-14 03:20;2021-05-14;03:20:01;228,827;6,32017;0,350744;sth4024ebed4
2021-05-14 03:30;2021-05-14;03:30:02;188,968;5,96794;2,14326;sth4024e4e74
2021-05-14 03:40;2021-05-14;03:40:01;37,6937;2,99901;1,43119;sth40250c9d6
2021-05-14 03:50;2021-05-14;03:50:01;23,7366;10,0557;2,62899;sth204161e89
2021-05-14 04:00;2021-05-14;04:00:01;34,2704;4,94349;1,72546;sth402380e54
2021-05-14 04:10;2021-05-14;04:10:01;39,5759;4,53139;1,62285;sth402381ae7
2021-05-14 04:20;2021-05-14;04:20:01;32,6951;7,03397;1,84588;sth204885f09
2021-05-14 04:30;2021-05-14;04:30:02;546,444;2,27207;0,285395;sth402802e5a
2021-05-14 04:40;2021-05-14;04:40:01;32,4294;8,19863;2,80672;sth402d87b14
2021-05-14 04:50;2021-05-14;04:50:01;40,5105;5,74622;1,50579;sth204078bda
2021-05-14 05:00;2021-05-14;05:00:01;34,131;5,20064;1,89151;sth402efb41f
2021-05-14 05:10;2021-05-14;05:10:01;25,7147;12,8412;4,09544;sth20400ffd1
2021-05-14 05:20;2021-05-14;05:20:01;31,4043;6,77533;2,67503;sth204937518
2021-05-14 05:30;2021-05-14;05:30:01;25,082;6,19893;2,04415;sth2044e5d4f
2021-05-14 05:40;2021-05-14;05:40:01;24,8097;12,9545;4,01773;sth204677335
2021-05-14 05:50;2021-05-14;05:50:01;31,2994;5,40615;2,08942;sth2047673ab
2021-05-14 06:00;2021-05-14;06:00:01;42,2797;3,66551;2,17649;sth204a095b7
2021-05-14 06:10;2021-05-14;06:10:01;29,4151;7,84389;3,06978;sth204665c0e
2021-05-14 06:20;2021-05-14;06:20:01;137,659;7,50986;3,47084;sth20418ab81
2021-05-14 06:30;2021-05-14;06:30:01;45,8318;3,28371;2,29594;sth20468cc7f
2021-05-14 06:40;2021-05-14;06:40:02;75,9825;7,14868;1,85984;sth402ce52ea
2021-05-14 06:50;2021-05-14;06:50:01;322,749;7,05005;2,17177;sth40297feaf
2021-05-14 07:00;2021-05-14;07:00:01;30,0167;6,34586;1,41001;sth402ec38bd
2021-05-14 07:10;2021-05-14;07:10:01;25,0666;11,8437;3,68463;sth20415bc9b
2021-05-14 07:20;2021-05-14;07:20:01;651,675;0,369254;0,133202;sth204a54d69
2021-05-14 07:30;2021-05-14;07:30:01;608,706;0,223472;0,231475;sth204889af2
2021-05-14 07:40;2021-05-14;07:40:01;35,2179;7,03098;2,14057;sth204ee94fc
2021-05-14 07:50;2021-05-14;07:50:01;30,2501;5,78947;2,03745;sth20451021e
2021-05-14 08:00;2021-05-14;08:00:01;842,9;0,548609;0,242415;sth4026f97f0
2021-05-14 08:10;2021-05-14;08:10:01;28,7966;4,37631;1,8564;sth204bd6809
2021-05-14 08:20;2021-05-14;08:20:01;28,9912;4,16403;1,48102;sth402bf9e56
2021-05-14 08:30;2021-05-14;08:30:01;413,691;1,34672;0,155329;sth20455f542
2021-05-14 08:40;2021-05-14;08:40:01;700,522;0,727382;0,173405;sth2041dbbfc
2021-05-14 08:50;2021-05-14;08:50:01;29,9946;5,60629;1,70963;sth204ebcfac
2021-05-14 09:00;2021-05-14;09:00:01;31,5972;12,6843;3,4427;sth4025fbfaa
2021-05-14 09:10;2021-05-14;09:10:01;458,875;0,218513;0,237406;sth402a82ec4
2021-05-14 09:20;2021-05-14;09:20:01;602,992;1,00219;0,209564;sth20402b96a
2021-05-14 09:30;2021-05-14;09:30:01;601,824;0,5755;0,248663;sth4027ab18b
2021-05-14 09:40;2021-05-14;09:40:01;33,6706;8,71968;2,85799;sth204e2c3c4
2021-05-14 09:50;2021-05-14;09:50:01;32,1898;6,42432;2,52529;sth402698bf9
2021-05-14 10:00;2021-05-14;10:00:01;27,4099;5,37573;2,35344;sth402b18008
2021-05-14 10:10;2021-05-14;10:10:01;32,5421;5,01176;1,81534;sth204e02974
2021-05-14 10:20;2021-05-14;10:20:01;31,8488;7,91429;2,56958;sth402d0b078
2021-05-14 10:30;2021-05-14;10:30:01;129,559;2,17716;3,72013;sth4023d74a0
2021-05-14 10:40;2021-05-14;10:40:01;31,6946;9,0362;2,75463;sth402750b47
2021-05-14 10:50;2021-05-14;10:50:01;27,1344;8,01161;2,47072;sth4025d1367
2021-05-14 11:00;2021-05-14;11:00:01;53,5384;12,8917;2,68897;sth402f20b7f
2021-05-14 11:10;2021-05-14;11:10:01;39,3874;7,22586;2,70232;sth402b8be4c
2021-05-14 11:20;2021-05-14;11:20:01;24,8365;8,82074;2,42212;sth4020a80ed
2021-05-14 11:30;2021-05-14;11:30:01;339,109;2,57479;0,546272;sth402a289e6
2021-05-14 11:40;2021-05-14;11:40:01;51,1213;4,80285;2,15004;sth20462234e
2021-05-14 11:50;2021-05-14;11:50:02;477,433;4,81317;0,31313;sth4026d1a7d
2021-05-14 12:00;2021-05-14;12:00:01;38,6047;5,57778;1,40898;sth20436c1c0
2021-05-14 12:10;2021-05-14;12:10:01;26,1469;5,46145;2,52803;sth4026ef72c
2021-05-14 12:20;2021-05-14;12:20:01;27,8637;4,24721;2,04137;sth402a7d780
2021-05-14 12:30;2021-05-14;12:30:01;509,629;1,86023;0,363536;sth204013f7f
2021-05-14 12:40;2021-05-14;12:40:01;559,04;2,05224;0,22009;sth2047d9e8c
2021-05-14 12:50;2021-05-14;12:50:01;35,3977;3,31789;2,36528;sth20490b988
2021-05-14 13:00;2021-05-14;13:00:01;30,2742;4,05081;2,6316;sth4029b4cde
2021-05-14 13:10;2021-05-14;13:10:01;43,5788;3,20618;2,0731;sth2044e2770
2021-05-14 13:20;2021-05-14;13:20:01;23,168;5,69282;3,11539;sth402bf2ecf
2021-05-14 13:30;2021-05-14;13:30:01;30,2716;4,34656;2,8387;sth204143af5
2021-05-14 13:40;2021-05-14;13:40:01;30,7666;1,68129;2,01989;sth2042505ed
2021-05-14 13:50;2021-05-14;13:50:01;38,0854;1,82738;1,95213;sth2046b7612
2021-05-14 14:00;2021-05-14;14:00:01;29,1305;1,70503;2,34389;sth402415289
2021-05-14 14:10;2021-05-14;14:10:01;37,6787;3,36692;3,61327;sth2042fd73e
2021-05-14 14:20;2021-05-14;14:20:01;582,727;0,552174;0,272895;sth402655f91
2021-05-14 14:30;2021-05-14;14:30:01;125,71;2,17265;1,93499;sth40259e78a
2021-05-14 14:40;2021-05-14;14:40:01;48,398;2,4002;2,00749;sth402a11037
2021-05-14 14:50;2021-05-14;14:50:01;30,3741;3,75677;3,83287;sth204fda183
2021-05-14 15:00;2021-05-14;15:00:01;42,1426;2,21543;3,391;sth402f8531d
2021-05-14 15:10;2021-05-14;15:10:01;28,2634;8,60081;4,289;sth204fbf416
2021-05-14 15:20;2021-05-14;15:20:01;69,0384;3,32886;2,1096;sth204cd23f2
2021-05-14 15:30;2021-05-14;15:30:01;163,572;3,51022;3,28391;sth20497edf3
2021-05-14 15:40;2021-05-14;15:40:01;411,932;2,69616;0,478012;sth204291719
2021-05-14 15:50;2021-05-14;15:50:01;28,8213;5,1606;4,47795;sth4026f63b4
2021-05-14 16:00;2021-05-14;16:00:01;40,824;2,70722;2,08584;sth40281a95a
2021-05-14 16:10;2021-05-14;16:10:01;345,104;1,43217;1,38773;sth20455bb9a
2021-05-14 16:20;2021-05-14;16:20:01;43,2677;3,20663;1,90435;sth204544c3c
2021-05-14 16:30;2021-05-14;16:30:01;35,653;3,47347;2,41808;sth204e8a82f
2021-05-14 16:40;2021-05-14;16:40:01;304,543;0,561669;1,51985;sth204a55bf1
2021-05-14 16:50;2021-05-14;16:50:01;35,845;1,12614;2,52035;sth402ec703b
2021-05-14 17:00;2021-05-14;17:00:01;34,3124;2,32368;2,92178;sth2046e1097
2021-05-14 17:10;2021-05-14;17:10:01;29,2702;2,66438;3,00435;sth4029a3645
2021-05-14 17:20;2021-05-14;17:20:01;34,1061;4,01941;2,19317;sth20480fc0e
2021-05-14 17:30;2021-05-14;17:30:02;42,8282;2,54469;1,82906;sth402e51783
2021-05-14 17:40;2021-05-14;17:40:01;27,9478;4,28343;2,94787;sth402ce2e1a
2021-05-14 17:50;2021-05-14;17:50:01;27,3903;5,13577;4,09203;sth204cf1725
2021-05-14 18:00;2021-05-14;18:00:01;26,4204;1,13441;1,16389;sth20492f177
2021-05-14 18:10;2021-05-14;18:10:02;32,9854;1,49975;1,48457;sth2040e7600
2021-05-14 18:20;2021-05-14;18:20:02;34,0124;1,27057;1,30181;sth2042afc5a
2021-05-14 18:30;2021-05-14;18:30:01;35,0556;0,950495;1,61538;sth402cf3e13
2021-05-14 18:40;2021-05-14;18:40:01;135,848;0,992153;0,954636;sth204be75be
2021-05-14 18:50;2021-05-14;18:50:01;29,5682;2,01539;1,48704;sth2041a0e16
2021-05-14 19:00;2021-05-14;19:00:01;131,411;1,36477;1,12996;sth2045d4ce6
2021-05-14 19:10;2021-05-14;19:10:01;87,5553;1,41821;0,793495;sth2041910fe
2021-05-14 19:20;2021-05-14;19:20:01;72,0894;1,49653;1,68521;sth204914bea
